Date,XLF
,XLF
2021-04-26,33.05874252319336
2021-04-27,33.31935501098633
2021-04-28,33.449642181396484
2021-04-29,34.0452995300293
2021-04-30,33.747474670410156
2021-05-03,33.915008544921875
2021-05-04,34.18490982055664
2021-05-05,34.46411895751953
2021-05-06,34.976016998291016
2021-05-07,35.16215515136719
2021-05-10,35.13423156738281
2021-05-11,34.51065444946289
2021-05-12,34.15699005126953
2021-05-13,34.70610046386719
2021-05-14,35.25523376464844
2021-05-17,35.320377349853516
2021-05-18,34.82709884643555
2021-05-19,34.613033294677734
2021-05-20,34.63164520263672
2021-05-21,34.976016998291016
2021-05-24,35.143531799316406
2021-05-25,34.78987121582031
2021-05-26,34.892250061035156
2021-05-27,35.29245376586914
2021-05-28,35.357601165771484
2021-06-01,35.5716667175293
2021-06-02,35.62751007080078
2021-06-03,35.71126937866211
2021-06-04,35.80434799194336
2021-06-07,35.5716667175293
2021-06-08,35.47859573364258
2021-06-09,35.143531799316406
2021-06-10,34.73402786254883
2021-06-11,34.9573974609375
2021-06-14,34.59441375732422
2021-06-15,34.659576416015625
2021-06-16,34.622352600097656
2021-06-17,33.59856033325195
2021-06-18,32.78884506225586
2021-06-21,33.55411911010742
2021-06-22,33.61018753051758
2021-06-23,33.67558670043945
2021-06-24,34.09606170654297
2021-06-25,34.5072021484375
2021-06-28,34.25491714477539
2021-06-29,34.13343811035156
2021-06-30,34.2829475402832
2021-07-01,34.553916931152344
2021-07-02,34.516544342041016
2021-07-06,33.9745979309082
2021-07-07,34.02131271362305
2021-07-08,33.339210510253906
2021-07-09,34.3016242980957
2021-07-12,34.63801193237305
2021-07-13,34.264251708984375
2021-07-14,34.10541534423828
2021-07-15,34.217533111572266
2021-07-16,33.75033950805664
2021-07-19,32.806602478027344
2021-07-20,33.619529724121094
2021-07-21,34.198848724365234
2021-07-22,33.825096130371094
2021-07-23,33.88115310668945
2021-07-26,34.0773811340332
2021-07-27,34.06803894042969
2021-07-28,34.02131271362305
2021-07-29,34.39506912231445
2021-07-30,34.12409210205078
